CD_UF;NM_UF;SG_UF;CD_MUNIC;NM_MUNIC;IDCQ0001;OCORRENCIA;CD_LQ;PREFIXO;NM_CQ;CD_AGLOM;NM_AGLOM;CD_TQ;NM_TQ;P_FCP;Lat_d;Long_d
28;SERGIPE;SE;2804805;Nossa Senhora do Socorro;05132;1;2804805051321;COMUNIDADE QUILOMBOLA;PORTO GRANDE;;;;;;-10.840967486;-37.130552567
28;SERGIPE;SE;2801900;Cumbe;05168;1;2801900051681;COMUNIDADE QUILOMBOLA;POVOADO FORTE;00004;COMUNIDADE QUILOMBOLA POVOADO FORTE;;;01420.002841/2005-96;-10.379545139;-37.1512910829999
28;SERGIPE;SE;2805802;Riachão do Dantas;05176;1;2805802051761;COMUNIDADE QUILOMBOLA;POVOADO PALMARES;;;;;;-10.9274226944;-37.930678165
28;SERGIPE;SE;2805901;Riachuelo;05274;1;2805901052741;COMUNIDADE QUILOMBOLA;QUEBRA CHIFRE;00002;COMUNIDADE QUILOMBOLA QUEBRA CHIFRE;507;TERRITÓRIO QUILOMBOLA BELA VISTA/QUEBRA-CHIFRE;01420.001165/2007-03;-10.7411069929;-37.271644614
28;SERGIPE;SE;2805604;Porto da Folha;05389;1;2805604053891;COMUNIDADE QUILOMBOLA;RANCHINHO;00041;RANCHINHO;;;;-9.80854475199996;-37.4412444411269
28;SERGIPE;SE;2800704;Brejo Grande;05418;1;2800704054181;COMUNIDADE QUILOMBOLA;REMANSO;;;;;;-10.430549486;-36.4696637218
28;SERGIPE;SE;2800704;Brejo Grande;05431;1;2800704054311;COMUNIDADE QUILOMBOLA;RESINA;00017;COMUNIDADE QUILOMBOLA RESINA;327;BREJO DOS NEGROS;;-10.4705459191984;-36.4224893031247
28;SERGIPE;SE;2800704;Brejo Grande;05431;2;2800704054312;COMUNIDADE QUILOMBOLA;RESINA;;;327;BREJO DOS NEGROS;;-10.477605236;-36.4273678072
28;SERGIPE;SE;2801207;Canindé de São Francisco;05693;1;2801207056931;COMUNIDADE QUILOMBOLA;RUA DOS NEGROS;00001;CURITUBA;;;01420.004746/2013-37;-9.64050895811;-37.9188354871
28;SERGIPE;SE;2801207;Canindé de São Francisco;05693;2;2801207056932;COMUNIDADE QUILOMBOLA;RUA DOS NEGROS;00009;COMUNIDADE QUILOMBOLA RUA DOS NEGROS;;;01420.004746/2013-37;-9.64339249699996;-37.9223059142077
28;SERGIPE;SE;2803500;Lagarto;05728;1;2803500057281;COMUNIDADE QUILOMBOLA;SACO TIGRE;00030;COMUNIDADE QUILOMBOLA SACO DO TIGRE;;;01420.011413/2014-45;-10.9548071526;-37.7975163906
28;SERGIPE;SE;2804904;Pacatuba;05805;1;2804904058051;COMUNIDADE QUILOMBOLA;SANTA CRUZ;;;327;BREJO DOS NEGROS;;-10.5152131666;-36.5052651535
28;SERGIPE;SE;2805307;Pirambu;05847;1;2805307058471;COMUNIDADE QUILOMBOLA;SANTA ISABEL;00008;SANTA ISABEL;452;ALAGAMAR;;-10.6253707221;-36.7440563045
28;SERGIPE;SE;2802700;Ilha das Flores;05860;1;2802700058601;COMUNIDADE QUILOMBOLA;SANTA LUZIA;00006;COMUNIDADE QUILOMBOLA BONGUE;;;;-10.4366705833;-36.5304690268
28;SERGIPE;SE;2800209;Aquidabã;06021;1;2800209060211;COMUNIDADE QUILOMBOLA;SANTA TEREZINHA;00002;SANTA TEREZINHA;;;01420.103255/2018-82;-10.2201439997;-36.9936630907
28;SERGIPE;SE;2805703;Propriá;06109;1;2805703061091;COMUNIDADE QUILOMBOLA;SANTO ANTÔNIO CANAFÍSTULA;;;;;01420.005576/2010-65;-10.2276388888889;-36.8118888888889
28;SERGIPE;SE;2803302;Japaratuba;06363;1;2803302063631;COMUNIDADE QUILOMBOLA;SÃO JOSÉ;;;;;;-10.6598541527;-36.8968533063
28;SERGIPE;SE;2805406;Poço Redondo;06649;1;2805406066491;COMUNIDADE QUILOMBOLA;SERRA DA GUIA;00009;COMUNIDADE QUILOMBOLA SERRA DA GUIA;173;SERRA DA GUIA;01420.001322/2005-19;-9.96174334599996;-37.8656358193847
28;SERGIPE;SE;2807105;Simão Dias;06773;1;2807105067731;COMUNIDADE QUILOMBOLA;SÍTIO ALTO;00011;COMUNIDADE QUILOMBOLA SÍTIO ALTO;;;01420.006394/2014-35;-10.7093731247;-37.7651135079
28;SERGIPE;SE;2806305;Santa Luzia do Itanhy;07023;1;2806305070231;COMUNIDADE QUILOMBOLA;TABOA DE BAIXO;00010;COMUNIDADE QUILOMBOLA LUZINENSES-TABOA DE BAIXO;170;LUZIENSE;;-11.4286188679;-37.4690452072
28;SERGIPE;SE;2806305;Santa Luzia do Itanhy;07024;1;2806305070241;COMUNIDADE QUILOMBOLA;TABOA DE CIMA;00010;COMUNIDADE QUILOMBOLA LUZINENSES-TABOA DE BAIXO;170;LUZIENSE;;-11.4254613749;-37.4763010114
28;SERGIPE;SE;2801306;Capela;07144;1;2801306071441;COMUNIDADE QUILOMBOLA;TERRA DURA E COQUEIRAL;00006;COMUNIDADE QUILOMBOLA TERRA DURA E COQUEIRAL;467;TERRA DURA E COQUEIRAL;01420.000553/2011-45;-10.5837238191;-36.9956653832
28;SERGIPE;SE;2806305;Santa Luzia do Itanhy;07197;1;2806305071971;COMUNIDADE QUILOMBOLA;TIMÓTEO;00010;COMUNIDADE QUILOMBOLA LUZINENSES-TABOA DE BAIXO;170;LUZIENSE;;-11.4324970207;-37.4600313895
28;SERGIPE;SE;2800704;Brejo Grande;07551;1;2800704075511;COMUNIDADE QUILOMBOLA;VILA SANTA CRUZ;00009;COMUNIDADE QUILOMBOLA VILA SANTA CRUZ;327;BREJO DOS NEGROS;;-10.4812485685;-36.4617207464687
