UF,Municipio,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
PI,QUEIMADA NOVA,0.0,0.0,0.0,28.0,43.0,15.0,0.0,7.0,2.0,13.0,1.0
PI,REDENÇÃO DO GURGUÉIA,0.0,0.0,2.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
PI,REGENERAÇÃO,0.0,5.0,80.0,93.0,112.0,45.0,79.0,5.0,16.0,20.0,24.0
PI,RIACHO FRIO,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
PI,RIBEIRA DO PIAUÍ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
PI,RIBEIRO GONÇALVES,0.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
PI,RIO GRANDE DO PIAUÍ,7.0,21.0,23.0,28.0,3.0,23.0,3.0,3.0,0.0,2.0,3.0
PI,SANTA CRUZ DOS MILAGRES,1.0,0.0,2.0,0.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0
PI,SANTA FILOMENA,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
PI,SANTA LUZ,0.0,0.0,35.0,72.0,65.0,14.0,0.0,0.0,0.0,0.0,0.0
PI,SANTA ROSA DO PIAUÍ,0.0,0.0,1.0,12.0,10.0,7.0,4.0,10.0,1.0,0.0,1.0
PI,SANTANA DO PIAUÍ,0.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0
PI,SANTO ANTÔNIO DOS MILAGRES,0.0,0.0,71.0,22.0,1.0,1.0,2.0,18.0,0.0,0.0,0.0
PI,SEBASTIÃO BARROS,0.0,0.0,0.0,5.0,10.0,1.0,0.0,17.0,4.0,6.0,1.0
PI,SEBASTIÃO LEAL,1.0,1.0,3.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
PI,SIGEFREDO PACHECO,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0
PI,SIMPLÍCIO MENDES,0.0,8.0,109.0,41.0,22.0,39.0,8.0,5.0,25.0,26.0,25.0
PI,SIMÕES,0.0,5.0,2.0,104.0,18.0,29.0,17.0,42.0,0.0,15.0,15.0
PI,SOCORRO DO PIAUÍ,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,1.0,1.0
PI,SUSSUAPARA,0.0,4.0,2.0,4.0,3.0,6.0,5.0,0.0,1.0,3.0,1.0
PI,SÃO BRAZ DO PIAUÍ,0.0,0.0,0.0,9.0,4.0,7.0,3.0,2.0,1.0,0.0,0.0
PI,SÃO FRANCISCO DE ASSIS DO PIAUÍ,0.0,0.0,0.0,22.0,21.0,6.0,0.0,0.0,0.0,2.0,0.0
PI,SÃO FRANCISCO DO PIAUÍ,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
PI,SÃO FÉLIX DO PIAUÍ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
PI,SÃO GONÇALO DO GURGUÉIA,0.0,0.0,1.0,1.0,26.0,7.0,35.0,7.0,1.0,0.0,0.0
PI,SÃO GONÇALO DO PIAUÍ,0.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PI,SÃO JOSÉ DO DIVINO,0.0,7.0,5.0,0.0,4.0,18.0,8.0,8.0,0.0,13.0,5.0
PI,SÃO JOSÉ DO PEIXE,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
PI,SÃO JOSÉ DO PIAUÍ,0.0,0.0,5.0,11.0,1.0,0.0,1.0,5.0,33.0,35.0,41.0
PI,SÃO JOÃO DA CANABRAVA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PI,SÃO JOÃO DA FRONTEIRA,0.0,0.0,1.0,8.0,2.0,0.0,3.0,7.0,2.0,2.0,2.0
PI,SÃO JOÃO DA SERRA,0.0,1.0,4.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0
PI,SÃO JOÃO DA VARJOTA,0.0,0.0,4.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
PI,SÃO JOÃO DO ARRAIAL,0.0,2.0,1.0,10.0,1.0,1.0,0.0,2.0,0.0,4.0,0.0
PI,SÃO JOÃO DO PIAUÍ,0.0,8.0,34.0,44.0,39.0,75.0,70.0,21.0,2.0,24.0,63.0
PI,SÃO JULIÃO,0.0,0.0,16.0,1.0,2.0,6.0,3.0,131.0,142.0,30.0,39.0
PI,SÃO LOURENÇO DO PIAUÍ,0.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0
PI,SÃO LUIS DO PIAUÍ,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PI,SÃO MIGUEL DA BAIXA GRANDE,0.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
PI,SÃO MIGUEL DO FIDALGO,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
PI,SÃO MIGUEL DO TAPUIO,0.0,20.0,60.0,23.0,32.0,93.0,47.0,166.0,0.0,5.0,5.0
PI,SÃO PEDRO DO PIAUÍ,0.0,19.0,52.0,60.0,123.0,88.0,34.0,66.0,4.0,18.0,17.0
PI,SÃO RAIMUNDO NONATO,2.0,2.0,5.0,96.0,36.0,51.0,36.0,7.0,12.0,13.0,22.0
PI,TAMBORIL DO PIAUÍ,0.0,15.0,7.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0
PI,TANQUE DO PIAUÍ,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0
PI,TERESINA,271.0,290.0,250.0,403.0,466.0,396.0,333.0,536.0,640.0,876.0,534.0
PI,UNIÃO,4.0,0.0,166.0,164.0,195.0,122.0,128.0,255.0,188.0,152.0,134.0
PI,URUÇUÍ,0.0,4.0,1.0,23.0,85.0,25.0,0.0,11.0,19.0,7.0,3.0
PI,VALENÇA DO PIAUÍ,0.0,99.0,264.0,210.0,388.0,548.0,136.0,444.0,398.0,85.0,32.0
PI,VERA MENDES,0.0,1.0,0.0,0.0,1.0,6.0,1.0,1.0,0.0,0.0,1.0
PI,VILA NOVA DO PIAUÍ,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PI,VÁRZEA BRANCA,0.0,5.0,11.0,62.0,76.0,52.0,58.0,0.0,2.0,5.0,4.0
PI,VÁRZEA GRANDE,0.0,7.0,7.0,15.0,11.0,14.0,9.0,103.0,63.0,45.0,0.0
PI,WALL FERRAZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
PI,ÁGUA BRANCA,13.0,20.0,15.0,69.0,12.0,27.0,21.0,20.0,4.0,5.0,9.0
