CD_UF;NM_UF;SG_UF;CD_MUNIC;NM_MUNIC;IDCQ0001;OCORRENCIA;CD_LQ;PREFIXO;NM_CQ;CD_AGLOM;NM_AGLOM;CD_TQ;NM_TQ;P_FCP;Lat_d;Long_d
32;ESPÍRITO SANTO;ES;3204302;Presidente Kennedy;01305;1;3204302013051;COMUNIDADE QUILOMBOLA;CACIMBINHA;;;;;01420.001981/2005-47;-21.1713820413;-40.9721094713
32;ESPÍRITO SANTO;ES;3201605;Conceição da Barra;01560;1;3201605015601;COMUNIDADE QUILOMBOLA;CANTAGALO;;;;;;-18.5921236527;-39.7345161961
32;ESPÍRITO SANTO;ES;3201605;Conceição da Barra;01560;2;3201605015602;COMUNIDADE QUILOMBOLA;CANTAGALO;;;;;;-18.5347842015;-39.7623442723
32;ESPÍRITO SANTO;ES;3204906;São Mateus;01907;1;3204906019071;COMUNIDADE QUILOMBOLA;CHIADO;00021;COMUNIDADE QUILOMBOLA CHIADO;;;01420.002130/2006-01;-18.6444925829;-40.0623340263
32;ESPÍRITO SANTO;ES;3201803;Divino de São Lourenço;02061;1;3201803020611;COMUNIDADE QUILOMBOLA;CÓRREGO AMARELO;;;;;;-20.6142313888;-41.7040908897
32;ESPÍRITO SANTO;ES;3201605;Conceição da Barra;02064;2;3201605020642;COMUNIDADE QUILOMBOLA;CÓRREGO DA ANGÉLICA;00010;COMUNIDADE QUILOMBOLA SANTANA;;;01420.013320/2015-36;-18.5705748609;-39.7507971846
32;ESPÍRITO SANTO;ES;3201605;Conceição da Barra;02064;1;3201605020641;COMUNIDADE QUILOMBOLA;CÓRREGO DA ANGÉLICA;;;500;PORTO GRANDE;01420.013320/2015-36;-18.5887945555;-39.7656231745
32;ESPÍRITO SANTO;ES;3201605;Conceição da Barra;02077;1;3201605020771;COMUNIDADE QUILOMBOLA;CÓRREGO DO ALEXANDRE;00009;COMUNIDADE QUILOMBOLA CÓRREGO DO ALEXANDRE;498;CORREGO DO ALEXANDRE;01420.000316/2015-16;-18.5929188404999;-39.7710740481983
32;ESPÍRITO SANTO;ES;3204906;São Mateus;02080;1;3204906020801;COMUNIDADE QUILOMBOLA;CÓRREGO DO CHIADO;;;;;;-18.7284040416;-39.857038
32;ESPÍRITO SANTO;ES;3201605;Conceição da Barra;02083;1;3201605020831;COMUNIDADE QUILOMBOLA;CÓRREGO DO FELIPE;;;;;01420.101527/2021-13;-18.463730708;-39.7637157372
32;ESPÍRITO SANTO;ES;3204906;São Mateus;02086;1;3204906020861;COMUNIDADE QUILOMBOLA;CÓRREGO DO MACUCO;;;;;;-18.7221762499;-39.8562686252
32;ESPÍRITO SANTO;ES;3201605;Conceição da Barra;02087;1;3201605020871;COMUNIDADE QUILOMBOLA;CÓRREGO DO MACUCO;00019;COMUNIDADE QUILOMBOLA CÓRREGO DO MACUCO;;;01420.002134/2006-81;-18.5134919721;-39.9289450854
32;ESPÍRITO SANTO;ES;3201605;Conceição da Barra;02096;2;3201605020962;COMUNIDADE QUILOMBOLA;CÓRREGO DO SERTÃO;;;;;01420.002143/2006-71;-18.4262382081;-39.937135384
