UF,Municipio,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
PA,SALVATERRA,0.0,8.0,12.0,3.0,20.0,36.0,28.0,37.0,25.0,37.0,42.0
PA,SANTA BÁRBARA DO PARÁ,10.0,4.0,7.0,21.0,19.0,23.0,23.0,21.0,11.0,15.0,39.0
PA,SANTA CRUZ DO ARARI,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
PA,SANTA IZABEL DO PARÁ,0.0,0.0,51.0,16.0,29.0,62.0,46.0,61.0,78.0,96.0,23.0
PA,SANTA LUZIA DO PARÁ,0.0,8.0,7.0,59.0,21.0,3.0,2.0,6.0,1.0,9.0,0.0
PA,SANTA MARIA DAS BARREIRAS,0.0,2.0,0.0,40.0,5.0,12.0,20.0,11.0,12.0,5.0,3.0
PA,SANTA MARIA DO PARÁ,3.0,4.0,0.0,6.0,3.0,3.0,4.0,2.0,10.0,33.0,18.0
PA,SANTANA DO ARAGUAIA,0.0,9.0,4.0,7.0,8.0,99.0,52.0,97.0,59.0,28.0,42.0
PA,SANTARÉM,2.0,37.0,376.0,591.0,224.0,177.0,227.0,92.0,141.0,489.0,396.0
PA,SANTARÉM NOVO,0.0,0.0,3.0,2.0,0.0,7.0,2.0,2.0,0.0,1.0,0.0
PA,SANTO ANTÔNIO DO TAUÁ,1.0,4.0,3.0,21.0,3.0,10.0,1.0,3.0,26.0,5.0,9.0
PA,SAPUCAIA,0.0,0.0,0.0,1.0,3.0,1.0,1.0,4.0,8.0,2.0,0.0
PA,SENADOR JOSÉ PORFÍRIO,0.0,0.0,0.0,4.0,1.0,10.0,0.0,0.0,0.0,2.0,11.0
PA,SOURE,0.0,0.0,4.0,15.0,19.0,20.0,14.0,70.0,50.0,65.0,64.0
PA,SÃO CAETANO DE ODIVELAS,0.0,0.0,5.0,7.0,0.0,7.0,4.0,5.0,21.0,27.0,15.0
PA,SÃO DOMINGOS DO ARAGUAIA,0.0,2.0,8.0,16.0,14.0,14.0,0.0,2.0,2.0,4.0,12.0
PA,SÃO DOMINGOS DO CAPIM,1.0,0.0,0.0,0.0,7.0,10.0,22.0,52.0,41.0,50.0,42.0
PA,SÃO FRANCISCO DO PARÁ,2.0,16.0,11.0,17.0,16.0,27.0,16.0,4.0,2.0,5.0,24.0
