UF,Municipio,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
MG,CONCEIÇÃO DAS ALAGOAS,2.0,61.0,129.0,140.0,146.0,143.0,19.0,0.0,0.0,6.0,6.0
MG,CONCEIÇÃO DE IPANEMA,0.0,1.0,0.0,1.0,5.0,6.0,0.0,3.0,0.0,3.0,5.0
MG,CONCEIÇÃO DO MATO DENTRO,0.0,0.0,45.0,5.0,83.0,174.0,135.0,94.0,114.0,79.0,89.0
MG,CONCEIÇÃO DO PARÁ,0.0,7.0,7.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0
MG,CONCEIÇÃO DO RIO VERDE,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,6.0
MG,CONCEIÇÃO DOS OUROS,0.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
MG,CONFINS,0.0,0.0,0.0,2.0,14.0,2.0,0.0,3.0,0.0,0.0,1.0
MG,CONGONHAL,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,6.0
MG,CONGONHAS,3.0,71.0,224.0,115.0,257.0,133.0,19.0,17.0,48.0,35.0,83.0
MG,CONGONHAS DO NORTE,0.0,0.0,6.0,17.0,15.0,1.0,0.0,0.0,0.0,1.0,2.0
MG,CONQUISTA,0.0,5.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0
MG,CONSELHEIRO LAFAIETE,0.0,51.0,128.0,187.0,205.0,197.0,154.0,130.0,52.0,78.0,113.0
MG,CONSELHEIRO PENA,0.0,35.0,182.0,67.0,57.0,90.0,36.0,1.0,3.0,58.0,36.0
MG,CONTAGEM,0.0,0.0,243.0,420.0,677.0,861.0,670.0,703.0,628.0,894.0,748.0
MG,COQUEIRAL,0.0,1.0,1.0,0.0,0.0,2.0,0.0,7.0,23.0,0.0,3.0
MG,CORAÇÃO DE JESUS,0.0,1.0,15.0,113.0,124.0,102.0,21.0,24.0,23.0,29.0,29.0
MG,CORDISBURGO,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
MG,CORDISLÂNDIA,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MG,CORINTO,0.0,0.0,24.0,0.0,2.0,0.0,0.0,0.0,2.0,4.0,19.0
MG,COROACI,0.0,7.0,1.0,3.0,7.0,7.0,1.0,7.0,16.0,11.0,5.0
MG,COROMANDEL,0.0,0.0,16.0,4.0,10.0,7.0,3.0,0.0,6.0,16.0,30.0
MG,CORONEL FABRICIANO,0.0,0.0,14.0,59.0,76.0,36.0,61.0,75.0,1.0,2.0,0.0
MG,CORONEL MURTA,0.0,9.0,14.0,5.0,12.0,1.0,0.0,0.0,0.0,2.0,2.0
MG,CORONEL PACHECO,0.0,0.0,0.0,15.0,3.0,14.0,23.0,0.0,11.0,2.0,0.0
MG,CORONEL XAVIER CHAVES,0.0,0.0,11.0,8.0,17.0,8.0,1.0,0.0,2.0,0.0,0.0
MG,COUTO DE MAGALHÃES DE MINAS,0.0,5.0,8.0,16.0,5.0,4.0,2.0,6.0,11.0,0.0,0.0
MG,CRISTAIS,0.0,10.0,44.0,7.0,1.0,4.0,0.0,0.0,0.0,0.0,8.0
MG,CRISTIANO OTONI,0.0,0.0,3.0,6.0,6.0,8.0,11.0,0.0,0.0,10.0,11.0
MG,CRISTINA,0.0,4.0,0.0,2.0,5.0,0.0,1.0,0.0,0.0,10.0,8.0
MG,CRISTÁLIA,0.0,0.0,8.0,13.0,5.0,5.0,5.0,6.0,0.0,2.0,0.0
MG,CRISÓLITA,0.0,0.0,96.0,7.0,19.0,13.0,3.0,3.0,0.0,2.0,3.0
MG,CRUCILÂNDIA,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
MG,CRUZEIRO DA FORTALEZA,0.0,0.0,0.0,5.0,3.0,19.0,22.0,0.0,0.0,0.0,0.0
MG,CRUZÍLIA,0.0,4.0,23.0,27.0,18.0,1.0,2.0,0.0,1.0,50.0,46.0
MG,CUPARAQUE,15.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,0.0,7.0,5.0
MG,CURRAL DE DENTRO,0.0,5.0,26.0,78.0,81.0,64.0,44.0,27.0,16.0,13.0,16.0
MG,CURVELO,60.0,42.0,36.0,29.0,33.0,70.0,15.0,1.0,5.0,181.0,155.0
MG,CÁSSIA,0.0,12.0,19.0,65.0,107.0,46.0,32.0,6.0,0.0,22.0,12.0
MG,CÓRREGO DANTA,0.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0
MG,CÓRREGO DO BOM JESUS,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
MG,CÓRREGO FUNDO,8.0,22.0,0.0,2.0,8.0,2.0,0.0,0.0,0.0,2.0,0.0
MG,CÓRREGO NOVO,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0
MG,CÔNEGO MARINHO,0.0,0.0,2.0,9.0,16.0,34.0,39.0,17.0,40.0,25.0,12.0
MG,DATAS,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,6.0,4.0
MG,DELFIM MOREIRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
MG,DELFINÓPOLIS,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
MG,DELTA,0.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
MG,DESCOBERTO,0.0,0.0,0.0,3.0,17.0,4.0,0.0,2.0,0.0,1.0,3.0
MG,DESTERRO DE ENTRE RIOS,0.0,0.0,99.0,54.0,4.0,6.0,31.0,46.0,5.0,3.0,0.0
MG,DESTERRO DO MELO,0.0,0.0,1.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,1.0
MG,DIAMANTINA,0.0,0.0,43.0,28.0,37.0,65.0,51.0,45.0,72.0,77.0,51.0
MG,DIOGO DE VASCONCELOS,0.0,1.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,2.0,0.0
MG,DIONÍSIO,0.0,0.0,6.0,10.0,2.0,26.0,7.0,1.0,6.0,6.0,0.0
MG,DIVINO,0.0,0.0,7.0,5.0,1.0,22.0,8.0,10.0,5.0,0.0,1.0
MG,DIVINO DAS LARANJEIRAS,0.0,0.0,1.0,6.0,8.0,3.0,0.0,0.0,2.0,0.0,0.0
MG,DIVINOLÂNDIA DE MINAS,0.0,0.0,0.0,1.0,6.0,6.0,6.0,6.0,18.0,36.0,11.0
MG,DIVINÉSIA,0.0,4.0,8.0,8.0,2.0,8.0,5.0,2.0,0.0,5.0,3.0
MG,DIVINÓPOLIS,0.0,0.0,0.0,99.0,287.0,399.0,372.0,403.0,137.0,104.0,121.0
MG,DIVISA ALEGRE,0.0,2.0,2.0,10.0,2.0,0.0,0.0,0.0,0.0,13.0,9.0
MG,DIVISA NOVA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
MG,DIVISÓPOLIS,0.0,0.0,0.0,1.0,16.0,66.0,47.0,50.0,32.0,25.0,2.0
MG,DOM BOSCO,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,1.0,13.0,4.0
