CD_UF;NM_UF;SG_UF;CD_MUNIC;NM_MUNIC;IDCQ0001;OCORRENCIA;CD_LQ;PREFIXO;NM_CQ;CD_AGLOM;NM_AGLOM;CD_TQ;NM_TQ;P_FCP;Lat_d;Long_d
52;GOIÁS;GO;5213509;Monte Alegre de Goiás;06474;1;5213509064741;COMUNIDADE QUILOMBOLA;SÃO PEDRO;;;;;;-13.2176704444;-47.1505283889
52;GOIÁS;GO;5222005;Vianópolis;06558;1;5222005065581;COMUNIDADE QUILOMBOLA;SÃO SEBASTIÃO DA GARGANTA;;;;;;-16.7429768332;-48.5033238901
52;GOIÁS;GO;5222203;Vila Boa;06631;1;5222203066311;COMUNIDADE QUILOMBOLA;SEM DENOMINAÇÃO;;;;;01420.004234/2017-02;-15.0391863166;-47.0551076443
52;GOIÁS;GO;5221080;Teresina de Goiás;06730;1;5221080067301;COMUNIDADE QUILOMBOLA;SERTÃO;;;;;;-13.776262861;-47.2611389024
52;GOIÁS;GO;5215603;Padre Bernardo;07007;1;5215603070071;COMUNIDADE QUILOMBOLA;SUMIDOURO;;;;;01420.005777/2013-13;-15.1623937777;-48.287748652
52;GOIÁS;GO;5208608;Goianésia;07218;1;5208608072181;COMUNIDADE QUILOMBOLA;TOMÁS CARDOSO;;;;;01420.013554/2016-64;-15.3113725833;-49.1369635
52;GOIÁS;GO;5203203;Barro Alto;07219;1;5203203072191;COMUNIDADE QUILOMBOLA;TOMÁS CARDOSO;;;129;TOMÁS CARDOSO;01420.001175/2007-31;-14.952686667;-49.0200416389999
52;GOIÁS;GO;5214606;Niquelândia;07235;1;5214606072351;COMUNIDADE QUILOMBOLA;TRAIRAS;;;;;;-14.4650010277;-48.4559840833
52;GOIÁS;GO;5220686;Simolândia;07258;1;5220686072581;COMUNIDADE QUILOMBOLA;TRÊS RIOS;;;;;01420.012628/2016-45;-14.4902577637;-46.6891025357
52;GOIÁS;GO;5214606;Niquelândia;07296;1;5214606072961;COMUNIDADE QUILOMBOLA;TUPIRAÇABA;00009;COMUNIDADE QUILOMBOLA TUPIRAÇABA;;;;-14.4704109026;-48.5519425058
52;GOIÁS;GO;5214606;Niquelândia;07296;2;5214606072962;COMUNIDADE QUILOMBOLA;TUPIRAÇABA;;;;;01420.103543/2018-37;-14.4704763888;-48.4649718894
52;GOIÁS;GO;5205802;Corumbá de Goiás;07349;1;5205802073491;COMUNIDADE QUILOMBOLA;VALE DO RIO CORUMBÁ;;;;;01420.103544/2018-81;-15.9176204638;-48.81256341
52;GOIÁS;GO;5221080;Teresina de Goiás;07357;1;5221080073571;COMUNIDADE QUILOMBOLA;VÃO DAS ALMAS;;;;;;-13.7758939442;-47.2624543173
52;GOIÁS;GO;5205307;Cavalcante;07358;2;5205307073582;COMUNIDADE QUILOMBOLA;VÃO DAS ALMAS;;;;;;-13.7986200553;-47.4463474814
52;GOIÁS;GO;5205307;Cavalcante;07358;1;5205307073581;COMUNIDADE QUILOMBOLA;VÃO DAS ALMAS;;;124;KALUNGA;;-13.4600084123601;-47.3400195660013
52;GOIÁS;GO;5200605;Alto Paraíso de Goiás;07359;1;5200605073591;COMUNIDADE QUILOMBOLA;VÃO DAS ALMAS;;;;;;-14.1347313749;-47.5280172666
52;GOIÁS;GO;5205307;Cavalcante;07362;1;5205307073621;COMUNIDADE QUILOMBOLA;VÃO DO MOLEQUE;;;;;;-13.7918958051;-47.4596053165
52;GOIÁS;GO;5221080;Teresina de Goiás;07363;1;5221080073631;COMUNIDADE QUILOMBOLA;VÃO DO MOLEQUE;;;;;;-13.7743033749;-47.2608385988
52;GOIÁS;GO;5214606;Niquelândia;07380;1;5214606073801;COMUNIDADE QUILOMBOLA;VARGEM GRANDE DO MUQUÉM;00006;COMUNIDADE QUILOMBOLA VARGEM GRANDE DO MUQUÉM;;;01420.103545/2018-26;-14.548965444;-48.1655896275
52;GOIÁS;GO;5208301;Divinópolis de Goiás;07410;1;5208301074101;COMUNIDADE QUILOMBOLA;VAZANTE;00001;COMUNIDADE QUILOMBOLA VAZANTE;;;01420.013035/2016/04;-13.2895794304;-46.6008943726
52;GOIÁS;GO;5205307;Cavalcante;07444;1;5205307074441;COMUNIDADE QUILOMBOLA;VERMELHO;00005;COMUNIDADE QUILOMBOLA SÃO FÉLIX;;;;-13.5572156527;-48.0577666948
52;GOIÁS;GO;5221403;Trindade;07622;1;5221403076221;COMUNIDADE QUILOMBOLA;VÓ RITA;00004;COMUNIDADE QUILOMBOLA VÓ RITA;;;01420.000446/2009-01;-16.6331504302;-49.4664262463
