CD_UF;NM_UF;SG_UF;CD_MUNIC;NM_MUNIC;IDCQ0001;OCORRENCIA;CD_LQ;PREFIXO;NM_CQ;CD_AGLOM;NM_AGLOM;CD_TQ;NM_TQ;P_FCP;Lat_d;Long_d
17;TOCANTINS;TO;1707405;Esperantina;05190;1;1707405051901;COMUNIDADE QUILOMBOLA;PRACHATA;;;;;01420.015961/2014-44;-5.29603467029298;-48.5502117508917
17;TOCANTINS;TO;1712702;Mateiros;05207;1;1712702052071;COMUNIDADE QUILOMBOLA;PRATA;;;;;;-10.5453295277;-46.4183299733
17;TOCANTINS;TO;1716208;Paranã;05213;1;1716208052131;COMUNIDADE QUILOMBOLA;PRATA;;;;;01420.014185/2013-84;-13.1116087221;-47.76445093
17;TOCANTINS;TO;1718907;Santa Rosa do Tocantins;05372;1;1718907053721;COMUNIDADE QUILOMBOLA;RAÍZES;;;;;01420.101065/2022-15;-11.2987308194;-47.9088106254
17;TOCANTINS;TO;1714203;Natividade;05404;1;1714203054041;COMUNIDADE QUILOMBOLA;REDENÇÃO;;;;;01420.002365/2005-11;-11.6657953699064;-47.5687060329143
17;TOCANTINS;TO;1714203;Natividade;05404;2;1714203054042;COMUNIDADE QUILOMBOLA;REDENÇÃO;;;;;01420.002365/2005-11;-11.6993135136;-47.721131808
17;TOCANTINS;TO;1711506;Jaú do Tocantins;05590;1;1711506055901;COMUNIDADE QUILOMBOLA;RIO DAS ALMAS;;;;;01420.002461/2009-85;-12.6324476944;-48.545713
17;TOCANTINS;TO;1712702;Mateiros;05632;1;1712702056321;COMUNIDADE QUILOMBOLA;RIO NOVO;;;;;;-10.5552751665;-46.7628488736
17;TOCANTINS;TO;1711951;Lagoa do Tocantins;05639;1;1711951056391;COMUNIDADE QUILOMBOLA;RIO PRETO;;;;;;-10.2995025277;-47.5671618888
17;TOCANTINS;TO;1707207;Dois Irmãos do Tocantins;05913;1;1707207059131;COMUNIDADE QUILOMBOLA;SANTA MARIA DAS MANGUEIRAS;;;;;01420.003617/2008-64;-9.12363049995;-49.2781512778
17;TOCANTINS;TO;1718006;Porto Alegre do Tocantins;06326;1;1718006063261;COMUNIDADE QUILOMBOLA;SÃO JOAQUIM;;;;;01420.002371/2005-61;-11.7306766387;-47.1414546411
17;TOCANTINS;TO;1714203;Natividade;06354;1;1714203063541;COMUNIDADE QUILOMBOLA;SÃO JOSÉ;;;;;;-11.7007701804;-47.7211715457
17;TOCANTINS;TO;1705102;Chapada da Natividade;06375;1;1705102063751;COMUNIDADE QUILOMBOLA;SÃO JOSÉ;;;;;01420.002367/2005-01;-11.612557597;-47.7516005459
17;TOCANTINS;TO;1715150;Novo Alegre;07119;1;1715150071191;COMUNIDADE QUILOMBOLA;TAQUARUÇU;;;;;01420.001213/2006-74;-12.9619278748;-46.6149897969
17;TOCANTINS;TO;1702406;Arraias;07361;1;1702406073611;COMUNIDADE QUILOMBOLA;VÃO DO MOLEQUE;;;;;;-12.9352840138;-46.9330594706
17;TOCANTINS;TO;1718907;Santa Rosa do Tocantins;07599;1;1718907075991;COMUNIDADE QUILOMBOLA;VISÃO DE ÁGUIA;;;;;;-11.448809236;-48.1169398077
17;TOCANTINS;TO;1705102;Chapada da Natividade;07600;1;1705102076001;COMUNIDADE QUILOMBOLA;VISÃO DE ÁGUIA;;;;;;-11.6129473746;-47.7518500039
17;TOCANTINS;TO;1714203;Natividade;07601;1;1714203076011;COMUNIDADE QUILOMBOLA;VISÃO DE ÁGUIA;;;;;;-11.6983371804;-47.7218607416
