CD_UF;NM_UF;SG_UF;CD_MUNIC;NM_MUNIC;IDCQ0001;OCORRENCIA;CD_LQ;PREFIXO;NM_CQ;CD_AGLOM;NM_AGLOM;CD_TQ;NM_TQ;P_FCP;Lat_d;Long_d
27;ALAGOAS;AL;2700102;Água Branca;04502;1;2700102045021;COMUNIDADE QUILOMBOLA;OLARIA;00041;COMUNIDADE QUILOMBOLA OLARIA;;;;-9.24593113341836;-37.9204070550545
27;ALAGOAS;AL;2709202;Traipu;04513;1;2709202045131;COMUNIDADE QUILOMBOLA;OLHO D’ÁGUA DO PEDRO PAULO;00047;COMUNIDADE QUILOMBOLA OLHO D`ÁGUA DO PEDRO PAULO 2;;;;-9.96316752013714;-36.8781720505007
27;ALAGOAS;AL;2709202;Traipu;04540;1;2709202045401;COMUNIDADE QUILOMBOLA;OLHO D'ÁGUA DO PEDRO PAULO;;;;;;-9.96252252763;-36.8723845023
27;ALAGOAS;AL;2700102;Água Branca;04570;1;2700102045701;COMUNIDADE QUILOMBOLA;OURICURI;00016;COMUNIDADE QUILOMBOLA OURICURI;;;;-9.25366561097;-37.9403713925
27;ALAGOAS;AL;2706208;Palestina;04625;1;2706208046251;COMUNIDADE QUILOMBOLA;PALESTINA;;;;;01420.002210/2009-09;-9.6703739395146;-37.3302132762046
27;ALAGOAS;AL;2706208;Palestina;04625;2;2706208046252;COMUNIDADE QUILOMBOLA;PALESTINA;;;;;01420.001102/2007-49;-9.67419344051062;-37.3269955123482
27;ALAGOAS;AL;2707503;Porto Real do Colégio;04640;1;2707503046401;COMUNIDADE QUILOMBOLA;PALMEIRA DOS NEGROS;00012;COMUNIDADE QUILOMBOLA PALMEIRA DOS NEGROS;;;;-10.1386881305;-36.7206324857864
27;ALAGOAS;AL;2707503;Porto Real do Colégio;04640;2;2707503046402;COMUNIDADE QUILOMBOLA;PALMEIRA DOS NEGROS;;;;;;-10.1201667777;-36.7289836241
27;ALAGOAS;AL;2703205;Igreja Nova;04641;1;2703205046411;COMUNIDADE QUILOMBOLA;PALMEIRA DOS NEGROS;00021;COMUNIDADE QUILOMBOLA PALMEIRA DOS NEGROS;;;01420.001298/2004-39;-10.1418520414;-36.7202808943
27;ALAGOAS;AL;2709103;Taquarana;04738;1;2709103047381;COMUNIDADE QUILOMBOLA;PASSAGEM DO VIGÁRIO;00008;COMUNIDADE QUILOMBOLA PASSAGEM DO VIGÁRIO;;;01420.002207/2009-87;-9.53665710841225;-36.5361572562158
27;ALAGOAS;AL;2700300;Arapiraca;04769;1;2700300047691;COMUNIDADE QUILOMBOLA;PAU D'ARCO;00052;COMUNIDADE QUILOMBOLA PAU D'ARCO;;;;-9.82357461093;-36.6174953261
27;ALAGOAS;AL;2700300;Arapiraca;04769;2;2700300047692;COMUNIDADE QUILOMBOLA;PAU D'ARCO;00052;COMUNIDADE QUILOMBOLA PAU D'ARCO;;;01420.002703/2006-98;-9.83147191658;-36.6254745993
27;ALAGOAS;AL;2700300;Arapiraca;04769;3;2700300047693;COMUNIDADE QUILOMBOLA;PAU D'ARCO;00052;COMUNIDADE QUILOMBOLA PAU D'ARCO;;;01420.002703/2006-98;-9.82960315269;-36.6213517935
